uni_lemma,freq
fatty,1.098612289
fe,1.098612289
feedback,1.098612289
felicia,1.098612289
felt+tipped,1.098612289
females,1.098612289
filters,1.098612289
financial,1.098612289
finer,1.098612289
finest,1.098612289
finger'is,1.098612289
firewood,1.098612289
fishfingers,1.098612289
fiver,1.098612289
flagging,1.098612289
flame,1.098612289
flamingos,1.098612289
flapping,1.098612289
flared,1.098612289
flask,1.098612289
flatten,1.098612289
flavored,1.098612289
fleece,1.098612289
fleishman's,1.098612289
flips,1.098612289
floo,1.098612289
florencia,1.098612289
flown,1.098612289
flows,1.098612289
fluff,1.098612289
fo,1.098612289
foggy,1.098612289
folds,1.098612289
food's,1.098612289
footprint,1.098612289
footsie,1.098612289
forbid,1.098612289
format,1.098612289
fossils,1.098612289
foul,1.098612289
four's,1.098612289
fr_mon,1.098612289
fr_tete,1.098612289
fransisco,1.098612289
fraser'll,1.098612289
freaky,1.098612289
freckle,1.098612289
fred's,1.098612289
freddo,1.098612289
freedom,1.098612289
freedom's,1.098612289
freight,1.098612289
frere,1.098612289
frightens,1.098612289
fro,1.098612289
frogie,1.098612289
front'is,1.098612289
frown,1.098612289
fum,1.098612289
fumble,1.098612289
fuzz,1.098612289
gabriella's,1.098612289
gain,1.098612289
gallon,1.098612289
gallstones,1.098612289
galump,1.098612289
game's,1.098612289
gammy,1.098612289
gander,1.098612289
garages,1.098612289
gardener,1.098612289
gardenia,1.098612289
gargon,1.098612289
gaviscon,1.098612289
gaw,1.098612289
gayer,1.098612289
gee+up,1.098612289
geev'um,1.098612289
gerbil's,1.098612289
germ,1.098612289
gesus,1.098612289
giants,1.098612289
gigantic,1.098612289
gilligan's,1.098612289
ginsberg,1.098612289
gladly,1.098612289
gladys,1.098612289
glenn,1.098612289
gloria's,1.098612289
gloucester,1.098612289
glue's,1.098612289
gluing,1.098612289
glutton,1.098612289
gm,1.098612289
goals,1.098612289
gobstoppers,1.098612289
goe,1.098612289
goldie,1.098612289
golfers,1.098612289
goning,1.098612289
goods,1.098612289
goofing,1.098612289
gopher,1.098612289
got+...,1.098612289
gots,1.098612289
gouda,1.098612289
goy,1.098612289
gp,1.098612289
gracias,1.098612289
grampa's,1.098612289
grandchild,1.098612289
grasshoppers,1.098612289
grassy,1.098612289
greame,1.098612289
great+grandma's,1.098612289
greatly,1.098612289
greenhouse,1.098612289
greensward,1.098612289
greenwich,1.098612289
gregory's,1.098612289
grip,1.098612289
gripe,1.098612289
groove,1.098612289
grr,1.098612289
grrr,1.098612289
grumbly,1.098612289
guarding,1.098612289
guards,1.098612289
guests,1.098612289
guitars,1.098612289
gymnast,1.098612289
gymnastic,1.098612289
hablo,1.098612289
haggis,1.098612289
hairbrush,1.098612289
halifax,1.098612289
halls,1.098612289
hamster's,1.098612289
hamsters,1.098612289
handball,1.098612289
handbrake,1.098612289
handful,1.098612289
handsomer,1.098612289
hangover,1.098612289
hankies,1.098612289
happed,1.098612289
har,1.098612289
harden,1.098612289
hark,1.098612289
harriet's,1.098612289
hart,1.098612289
harumph,1.098612289
harvey,1.098612289
harvey's,1.098612289
hassy,1.098612289
hat's,1.098612289
hatter,1.098612289
hau,1.098612289
have+...,1.098612289
hax,1.098612289
hb_nun,1.098612289
headset,1.098612289
healed,1.098612289
heat's,1.098612289
hedges,1.098612289
heidi,1.098612289
heights,1.098612289
heimel,1.098612289
helen's,1.098612289
helene,1.098612289
hemlock,1.098612289
hemmed,1.098612289
herald,1.098612289
heres,1.098612289
hernia,1.098612289
hhh,1.098612289
hi+c,1.098612289
hic,1.098612289
hillary,1.098612289
hire,1.098612289
hiya,1.098612289
hoaw,1.098612289
hol,1.098612289
holders,1.098612289
hole's,1.098612289
homeworks,1.098612289
hominy,1.098612289
hoops,1.098612289
hormone,1.098612289
hotdogs,1.098612289
hottest,1.098612289
hou,1.098612289
hound,1.098612289
hounds,1.098612289
household,1.098612289
housework,1.098612289
howling,1.098612289
hoy,1.098612289
huckleberry's,1.098612289
huff,1.098612289
huffs,1.098612289
huggies,1.098612289
hughie,1.098612289
hummburger,1.098612289
humor,1.098612289
hump,1.098612289
hunm,1.098612289
hurried,1.098612289
husbands,1.098612289
hve,1.098612289
hwoo,1.098612289
hysterics,1.098612289
i'l,1.098612289
ia,1.098612289
icicles,1.098612289
icky,1.098612289
il,1.098612289
imaginary,1.098612289
imitating,1.098612289
imitation,1.098612289
impress,1.098612289
in+...,1.098612289
incubator,1.098612289
indigestion,1.098612289
infact,1.098612289
infected,1.098612289
inhabitants,1.098612289
inherited,1.098612289
inkie's,1.098612289
innocent,1.098612289
insist,1.098612289
insisted,1.098612289
instance,1.098612289
intact,1.098612289
intentions,1.098612289
interfere,1.098612289
internal,1.098612289
interviewing,1.098612289
interviews,1.098612289
introduced,1.098612289
inventions,1.098612289
involves,1.098612289
iris',1.098612289
items,1.098612289
ja,1.098612289
jacob,1.098612289
jacques,1.098612289
jake,1.098612289
jakie's,1.098612289
jakita,1.098612289
james',1.098612289
janos,1.098612289
jap+italian,1.098612289
jeffrey's,1.098612289
jerk,1.098612289
jerry's,1.098612289
jewels,1.098612289
jewish,1.098612289
joanie,1.098612289
joanna's,1.098612289
jonathon,1.098612289
jonsey,1.098612289
jp's,1.098612289
ju,1.098612289
jumble,1.098612289
jump+rope,1.098612289
jumpity,1.098612289
junction,1.098612289
junie,1.098612289
justin's,1.098612289
kale,1.098612289
kath,1.098612289
kathryns,1.098612289
ke,1.098612289
kei,1.098612289
keith's,1.098612289
kelley,1.098612289
kelly's,1.098612289
kendall,1.098612289
kendra,1.098612289
kennel,1.098612289
kerplonk,1.098612289
kev+kev,1.098612289
ki_ehe,1.098612289
ki_ndaroma,1.098612289
ki_tikaroma,1.098612289
kiddies,1.098612289
killer,1.098612289
kimberley,1.098612289
kindergarden,1.098612289
kindly,1.098612289
kingdom,1.098612289
kip's,1.098612289
kitty+cat,1.098612289
knead,1.098612289
knights,1.098612289
knotted,1.098612289
knowed,1.098612289
knowledge,1.098612289
kojak,1.098612289
koyode,1.098612289
krispie,1.098612289
krispies,1.098612289
labor,1.098612289
lads,1.098612289
ladybug,1.098612289
lae,1.098612289
lakes,1.098612289
lamb's,1.098612289
lame,1.098612289
lando,1.098612289
lanterns,1.098612289
laps,1.098612289
laser,1.098612289
lass,1.098612289
laughter,1.098612289
lawny,1.098612289
laws,1.098612289
lazybones,1.098612289
league,1.098612289
leg's,1.098612289
leisurely,1.098612289
lending,1.098612289
lenox,1.098612289
lens,1.098612289
lethal,1.098612289
libby's,1.098612289
liberal,1.098612289
liberty,1.098612289
librarian,1.098612289
liela,1.098612289
lifeguard,1.098612289
lil,1.098612289
lima,1.098612289
lin,1.098612289
linden,1.098612289
line's,1.098612289
linen,1.098612289
lini,1.098612289
linoleum,1.098612289
lint,1.098612289
lisbane,1.098612289
ll,1.098612289
loader,1.098612289
loch,1.098612289
logical,1.098612289
lola,1.098612289
loner,1.098612289
lonesome,1.098612289
longport,1.098612289
loom,1.098612289
loopy,1.098612289
loraine,1.098612289
loretta,1.098612289
lorries,1.098612289
lotsa,1.098612289
lotto,1.098612289
loughshore,1.098612289
lousy,1.098612289
lovable,1.098612289
lover+dover,1.098612289
lt's,1.098612289
lucha,1.098612289
lulu,1.098612289
lynsey's,1.098612289
m+t+v,1.098612289
maa,1.098612289
macintosh,1.098612289
macwhinney's,1.098612289
madonald,1.098612289
mafia,1.098612289
magnets,1.098612289
mai,1.098612289
mailing,1.098612289
mailmen,1.098612289
maintain,1.098612289
major's,1.098612289
majorca,1.098612289
mamosa,1.098612289
manimal,1.098612289
manner's,1.098612289
marcia's,1.098612289
margie's,1.098612289
margret,1.098612289
marian's,1.098612289
marked,1.098612289
marmalade,1.098612289
martin's,1.098612289
marty's,1.098612289
masked,1.098612289
masking,1.098612289
mason,1.098612289
matty,1.098612289
mature,1.098612289
maxine's,1.098612289
mccartney,1.098612289
mccoy,1.098612289
mean+...,1.098612289
meanest,1.098612289
meatballs,1.098612289
mechanical,1.098612289
meenie,1.098612289
megan's,1.098612289
melisandy,1.098612289
meningitis,1.098612289
menora,1.098612289
mens,1.098612289
mentholatum,1.098612289
mercurochrome,1.098612289
meredith,1.098612289
merrill,1.098612289
metals,1.098612289
mhmh,1.098612289
mia's,1.098612289
miami,1.098612289
mic,1.098612289
middleton,1.098612289
midget,1.098612289
midgets,1.098612289
milch,1.098612289
millionaire,1.098612289
milly,1.098612289
minded,1.098612289
minestrone,1.098612289
mining,1.098612289
minister,1.098612289
mink,1.098612289
mints,1.098612289
miracle,1.098612289
mixes,1.098612289
mmh,1.098612289
mmmmm,1.098612289
moe,1.098612289
mogways,1.098612289
moist,1.098612289
moisture,1.098612289
mon,1.098612289
moneys,1.098612289
montauk,1.098612289
moogie,1.098612289
mooing,1.098612289
moon's,1.098612289
moorewood,1.098612289
moped,1.098612289
mopping,1.098612289
morboat,1.098612289
morgan,1.098612289
morris,1.098612289
morton,1.098612289
mothercare,1.098612289
mothered,1.098612289
motion,1.098612289
mould,1.098612289
muchas,1.098612289
muddle,1.098612289
muddled,1.098612289
muff,1.098612289
muffet,1.098612289
muggy,1.098612289
munching,1.098612289
mus,1.098612289
musn't,1.098612289
mustaches,1.098612289
muttering,1.098612289
mzzz,1.098612289
nadia,1.098612289
nae,1.098612289
nainai,1.098612289
naming,1.098612289
nao,1.098612289
naomi's,1.098612289
napping,1.098612289
naps,1.098612289
naptime,1.098612289
nat,1.098612289
nathan,1.098612289
natives,1.098612289
neatly,1.098612289
necks,1.098612289
negatives,1.098612289
neglect,1.098612289
nephews,1.098612289
newbury,1.098612289
nic,1.098612289
nieces,1.098612289
nigerski,1.098612289
night+...,1.098612289
ninetyth,1.098612289
nippy,1.098612289
nixon,1.098612289
no-think,1.098612289
nod+nod,1.098612289
nomore,1.098612289
norwood,1.098612289
novel,1.098612289
nusiance,1.098612289
nutter,1.098612289
nxxx,1.098612289
nye,1.098612289
o'lantern,1.098612289
occupied,1.098612289
oceans,1.098612289
octopuses,1.098612289
oes,1.098612289
officer,1.098612289
ohoo,1.098612289
okey,1.098612289
okk,1.098612289
olah,1.098612289
oldsmobile,1.098612289
olivia's,1.098612289
ome,1.098612289
omelette,1.098612289
omelettes,1.098612289
on+...,1.098612289
oopsadaisy,1.098612289
oopsee,1.098612289
operate,1.098612289
operating,1.098612289
orangutan,1.098612289
ordering,1.098612289
oreo's,1.098612289
organise,1.098612289
orlando,1.098612289
ornery,1.098612289
outs,1.098612289
overcoat,1.098612289
overdue,1.098612289
overhead,1.098612289
overprotective,1.098612289
oxo,1.098612289
packey,1.098612289
paddington,1.098612289
pae,1.098612289
pails,1.098612289
pandy,1.098612289
pant,1.098612289
parallel,1.098612289
parent's,1.098612289
parents',1.098612289
parker,1.098612289
parky,1.098612289
parrots,1.098612289
parsley,1.098612289
partys,1.098612289
pathetic,1.098612289
peabody,1.098612289
peeked,1.098612289
peep+bo,1.098612289
pegasus,1.098612289
penney's,1.098612289
penquins,1.098612289
pentho,1.098612289
perro's,1.098612289
petal,1.098612289
petrie,1.098612289
ph,1.098612289
phillipe,1.098612289
photogenic,1.098612289
physically,1.098612289
pi,1.098612289
picasso,1.098612289
piglet,1.098612289
piled,1.098612289
pimple,1.098612289
pincers,1.098612289
pinches,1.098612289
pinkie,1.098612289
pinochio,1.098612289
pinwheel,1.098612289
pip,1.098612289
pisces,1.098612289
pistol,1.098612289
pita,1.098612289
pizza's,1.098612289
pizzas,1.098612289
planks,1.098612289
planter,1.098612289
playhouse,1.098612289
plaza,1.098612289
pleseosaurus,1.098612289
plot,1.098612289
plow,1.098612289
plunger,1.098612289
plunk,1.098612289
plural,1.098612289
pneumonia,1.098612289
pocahontus,1.098612289
pock,1.098612289
pocket's,1.098612289
pollute,1.098612289
pong,1.098612289
ponytails,1.098612289
poo+poo+gas,1.098612289
pooh's,1.098612289
poopsky,1.098612289
pop+pop's,1.098612289
popoid,1.098612289
popper,1.098612289
popple's,1.098612289
porky's,1.098612289
portstewart,1.098612289
pottery,1.098612289
pounce,1.098612289
pouting,1.098612289
pr,1.098612289
practically,1.098612289
praise,1.098612289
prayer,1.098612289
prefers,1.098612289
pregnancies,1.098612289
presence,1.098612289
prevent,1.098612289
priceless,1.098612289
prick,1.098612289
prickle,1.098612289
priya,1.098612289
prizes,1.098612289
prod,1.098612289
production,1.098612289
promising,1.098612289
prone,1.098612289
prospect,1.098612289
protection,1.098612289
protector,1.098612289
prudential,1.098612289
psalm,1.098612289
puddy,1.098612289
puh,1.098612289
puka,1.098612289
pum,1.098612289
pumped,1.098612289
pumps,1.098612289
pushers,1.098612289
puss,1.098612289
pussycats,1.098612289
puzzle's,1.098612289
queue,1.098612289
quicksilver,1.098612289
quietest,1.098612289
quote,1.098612289
raccoons,1.098612289
radar,1.098612289
rah,1.098612289
railing,1.098612289
rakes,1.098612289
randolph,1.098612289
ranger's,1.098612289
raptor,1.098612289
rattlesnake,1.098612289
rattlesnakes,1.098612289
receipt,1.098612289
receives,1.098612289
recent,1.098612289
reckons,1.098612289
recognise,1.098612289
recognized,1.098612289
record's,1.098612289
recover,1.098612289
reeds,1.098612289
referee,1.098612289
referring,1.098612289
reflections,1.098612289
reflexes,1.098612289
registry,1.098612289
regret,1.098612289
regularly,1.098612289
reheat,1.098612289
remedy,1.098612289
rented,1.098612289
repeated,1.098612289
repeats,1.098612289
replace,1.098612289
replied,1.098612289
reports,1.098612289
reputation,1.098612289
requests,1.098612289
requires,1.098612289
researcher,1.098612289
resolve,1.098612289
respect,1.098612289
respond,1.098612289
responds,1.098612289
responsibilities,1.098612289
result,1.098612289
revere,1.098612289
rhode,1.098612289
ri,1.098612289
ricky's,1.098612289
riddles,1.098612289
ridgewood,1.098612289
righ,1.098612289
right+o,1.098612289
rights,1.098612289
ring+a+ring+a+roses,1.098612289
ring+a+roses,1.098612289
rinks,1.098612289
rinny's,1.098612289
riverdale,1.098612289
roars,1.098612289
roasted,1.098612289
roaster,1.098612289
rockets,1.098612289
rodney,1.098612289
roly,1.098612289
roman,1.098612289
romantic,1.098612289
roofspace,1.098612289
rookies,1.098612289
room's,1.098612289
roommate,1.098612289
roosters,1.098612289
rossy's,1.098612289
roundabouts,1.098612289
routines,1.098612289
rowdy,1.098612289
rrrrr,1.098612289
rumpeta,1.098612289
rumpeta+rumpeta,1.098612289
rust,1.098612289
rustling,1.098612289
sadie's,1.098612289
safely,1.098612289
sailed,1.098612289
sally's,1.098612289
sandpit,1.098612289
sandy's,1.098612289
sangria,1.098612289
sara's,1.098612289
sarah'll,1.098612289
sassy,1.098612289
sawed,1.098612289
saxon,1.098612289
saxophone,1.098612289
sc,1.098612289
scarecrow's,1.098612289
scarred,1.098612289
schmeichel,1.098612289
schoolbag,1.098612289
schreiber,1.098612289
schulman,1.098612289
scientist,1.098612289
scituate,1.098612289
scoops,1.098612289
scorpion,1.098612289
scrambles,1.098612289
scraping,1.098612289
screams,1.098612289
screwing,1.098612289
scribbles,1.098612289
scruffy,1.098612289
seas,1.098612289
seashore,1.098612289
segas,1.098612289
segg,1.098612289
segments,1.098612289
select,1.098612289
selected,1.098612289
semi,1.098612289
semis,1.098612289
serial,1.098612289
servants,1.098612289
seth's,1.098612289
severe,1.098612289
sews,1.098612289
sexual,1.098612289
shaggy,1.098612289
shakespeare,1.098612289
shakey,1.098612289
shaky,1.098612289
shankill,1.098612289
she'is,1.098612289
she's+...,1.098612289
sheeba's,1.098612289
sherlock,1.098612289
sherman,1.098612289
shindig,1.098612289
shoe+shoe,1.098612289
shooters,1.098612289
shortened,1.098612289
shoulda,1.098612289
shoving,1.098612289
shutting,1.098612289
sicky,1.098612289
sidewalks,1.098612289
sifter,1.098612289
signing,1.098612289
silence,1.098612289
silly+billy,1.098612289
simmer,1.098612289
six+flags,1.098612289
skated,1.098612289
skedaddle,1.098612289
skeleton,1.098612289
skint,1.098612289
skipper,1.098612289
skipper's,1.098612289
skis,1.098612289
skull,1.098612289
skyscraper,1.098612289
sl,1.098612289
sledge,1.098612289
sleeper,1.098612289
sliderobes,1.098612289
slowed,1.098612289
slowest,1.098612289
sm,1.098612289
smarty,1.098612289
smasher,1.098612289
smelt,1.098612289
smilie,1.098612289
smoke's,1.098612289
smoked,1.098612289
smoother,1.098612289
snackin,1.098612289
snacking,1.098612289
snapping,1.098612289
sneaked,1.098612289
sneaks,1.098612289
sniffle,1.098612289
snooky,1.098612289
snooze,1.098612289
snug,1.098612289
soapy,1.098612289
socket,1.098612289
softest,1.098612289
softy,1.098612289
soltz's,1.098612289
somemore,1.098612289
sores,1.098612289
sorter,1.098612289
souffle,1.098612289
soups,1.098612289
southampton,1.098612289
sow,1.098612289
soxer,1.098612289
soy,1.098612289
spaceman,1.098612289
spaghettio,1.098612289
spaghettis,1.098612289
spanks,1.098612289
sparkles,1.098612289
speeding,1.098612289
speedometer,1.098612289
spikes,1.098612289
spirit,1.098612289
spiteful,1.098612289
spits,1.098612289
splitting,1.098612289
spoils,1.098612289
spook,1.098612289
sposed,1.098612289
sprucefield,1.098612289
squawk,1.098612289
squealer,1.098612289
squigley,1.098612289
squirrely,1.098612289
squirter,1.098612289
squirting,1.098612289
sst,1.098612289
stab,1.098612289
stacy,1.098612289
stairway,1.098612289
standard,1.098612289
stared,1.098612289
startling,1.098612289
starved,1.098612289
statement,1.098612289
stationed,1.098612289
statues,1.098612289
steamed,1.098612289
stegasaurus,1.098612289
stevie,1.098612289
stiched,1.098612289
stil,1.098612289
stiles,1.098612289
stimulate,1.098612289
stinker,1.098612289
stirred,1.098612289
stirs,1.098612289
stomping,1.098612289
stooges,1.098612289
stopper,1.098612289
store's,1.098612289
stored,1.098612289
stork,1.098612289
